doc_id,sentence,pattern_type,matched_text,ai_similarity,impact_verbs,affected_entities,magnitudes,timeframes,sentence_length,domain,impact_type,primary_magnitude,sentiment_score
KIBD20009ENN.en_,"Mechanical robots can create  
alcoholic mixed drinks the same way as bartenders do, but a colleague who observed 
this indicated that the quality of the drinks was poor and it took two employees to 
support and service the robot whenever it was in operation.",JOB_IMPACT,create,0.464055538,['create'],"['robot', 'drink']",['two'],[],49,employment,negative,two,0.671622217
KIBD20009ENN.en_,"Autor (2015) also notes that even when new 
technologies do eliminate tasks, and possibly jobs, the changes take plac e quite 
gradually.   
",JOB_IMPACT,eliminate,0.442692697,['eliminate'],"['technology', 'task']",['2015'],[],30,employment,neutral,2015,0.831175745
KIBD20009ENN.en_,"A metal press may be a sophisticated and expensive tool 
that increases labour productivity but it is not a robot.",DEPENDENCY_ANALYSIS,N/A,0.445907474,['increase'],"['that', 'productivity']",[],[],22,general,neutral,,0.675923228
KIBD20009ENN.en_,"Borjas and Freeman (2019) compare the effects of the introduction of 
industrial robots (i.e. larger machines and associated with substituting routine labour 
tasks) vs. immigrants in US manufacturing industries and conclude that the 
introducti on of these robots is associated with a far greater reduction in total 
employment than the increase in immigrants, as much as two to three workers for 
each industrial robot.   
",DEPENDENCY_ANALYSIS,N/A,0.442388713,['increase'],"['freeman', 'us']","['2019', 'two', 'three']",[],76,productivity,neutral,2019,0.877835274
KIBD20009ENN.en_,"The term ‘automation’ has surfaced recently in discussions about the potential effect 
of AI on jobs, presu mably related to the robotics idea of applications specifically 
designed to replace workers in jobs.",JOB_IMPACT,replace,0.620716572,[],['ai'],[],[],38,employment,neutral,,0.903127313
KIBD20009ENN.en_,"The term ‘automation’ has surfaced recently in discussions about the potential effect 
of AI on jobs, presu mably related to the robotics idea of applications specifically 
designed to replace workers in jobs.",JOB_IMPACT,replace workers,0.620716572,[],['ai'],[],[],38,employment,neutral,,0.903127313
KIBD20009ENN.en_,"The History and Future of 
Workplace Automation’, Journal of Economic Perspectives , 29(3): 3‐30.   
 
",ECONOMIC_IMPACT,Economic,0.532352388,[],"['journal', 'of', 'economic', 'perspectives']",[],[],20,economic,neutral,,0.915924072
KIBD20009ENN.en_,"Brynjol fsson, E. and McAfee, A. (2011), Race against the machine: How the digital 
revolution is accelerating innovation, driving productivity, and irreversibly transforming 
employment and the economy.",ECONOMIC_IMPACT,economy,0.418394387,['transform'],"['brynjol', 'fsson', 'employment']",['2011'],[],38,economic,neutral,2011,0.790171444
KIBD20009ENN.en_,"Mishel, L. and Bivens, J. 2017,  The Zombie Robot Argument Lurches On, Washington, 
D.C.: Economic Policy Institute.  
 
 
",ECONOMIC_IMPACT,Economic,0.482082129,[],"['mishel', 'l.', 'bivens', 'the', 'zombie', 'robot', 'argument', 'lurches', 'on', 'washington', 'd.c.']",['2017'],[],27,economic,neutral,2017,0.927699506
w24001,"Historically, most computer programs were created  by meticulously codify ing human 
knowledge, step -by-step, mapping inputs to outputs as prescribed  by the programmers.  ",JOB_IMPACT,created,0.439420283,['create'],[],[],[],33,employment,neutral,,0.87010026
w24001,"Deep learning techniques have also been combined with reinforcement learning, a 
powerful set of techniques used to generate control and action systems whereby autonomous agents are trained to take actions given an environment state to maximize future rewards.",JOB_IMPACT,generate,0.44093731,[],[],[],[],41,employment,neutral,,0.732613027
w24001,"AI vs. Human Image Recognition Error Rates  
                                                             
4 https://code.facebook.com/posts/289921871474277/transitioning -entirely -to-neural -machine -
translation/   

4 
  
 An increasing number of companies have responded to these opportunities.",DEPENDENCY_ANALYSIS,N/A,0.450673819,['increase'],['ai'],"['4', '4']",[],32,general,neutral,4,0.832217395
w24001,"According to CBInsights, global investment in private companies focused 
on AI has grown even faster, increasing from $589 million in 2012 to over $5 billion in 2016.
",ECONOMIC_IMPACT,$589 million,0.444474667,['increase'],"['cbinsight', 'ai']","['589', 'million', '2012', '5', 'billion', '2016']",[],34,economic,positive,589,0.694962204
w24001,"According to CBInsights, global investment in private companies focused 
on AI has grown even faster, increasing from $589 million in 2012 to over $5 billion in 2016.
",ECONOMIC_IMPACT,589 million,0.444474667,['increase'],"['cbinsight', 'ai']","['589', 'million', '2012', '5', 'billion', '2016']",[],34,economic,positive,589,0.694962204
w24001,"According to CBInsights, global investment in private companies focused 
on AI has grown even faster, increasing from $589 million in 2012 to over $5 billion in 2016.
",ECONOMIC_IMPACT,million,0.444474667,['increase'],"['cbinsight', 'ai']","['589', 'million', '2012', '5', 'billion', '2016']",[],34,economic,positive,589,0.694962204
w24001,"According to CBInsights, global investment in private companies focused 
on AI has grown even faster, increasing from $589 million in 2012 to over $5 billion in 2016.
",ECONOMIC_IMPACT,$5 billion,0.444474667,['increase'],"['cbinsight', 'ai']","['589', 'million', '2012', '5', 'billion', '2016']",[],34,economic,positive,589,0.694962204
w24001,"According to CBInsights, global investment in private companies focused 
on AI has grown even faster, increasing from $589 million in 2012 to over $5 billion in 2016.
",ECONOMIC_IMPACT,5 billion,0.444474667,['increase'],"['cbinsight', 'ai']","['589', 'million', '2012', '5', 'billion', '2016']",[],34,economic,positive,589,0.694962204
w24001,"According to CBInsights, global investment in private companies focused 
on AI has grown even faster, increasing from $589 million in 2012 to over $5 billion in 2016.
",ECONOMIC_IMPACT,billion,0.444474667,['increase'],"['cbinsight', 'ai']","['589', 'million', '2012', '5', 'billion', '2016']",[],34,economic,positive,589,0.694962204
w24001,"These facts have been read  by some as reasons for pessimism about the ability of 
new technologies like AI to greatly affect productivity  and income.",SKILL_WAGE_IMPACT,income,0.412555963,[],['ai'],[],[],29,skills_wages,negative,,0.603465617
w24001,"Even AI, perhaps 
the most promising technology of our era, is well behind Marvin Minsky’s 1967 prediction that “ Within a generation the problem of creating ‘artificial intelligence’ will be 
substantially solved ” (Minsky , 1967, p. 2). 
",JOB_IMPACT,creating,0.523457229,['create'],"['marvin', 'minsky', '’s', 'intelligence']","['1967', '1967', '2']",[],50,employment,neutral,1967,0.693133712
w24001,"If  AI reduced the number of workers by 60%, it would 
increase US labor productivity by 1 %, perhaps again sp read over 10 years.",JOB_IMPACT,reduced,0.431372523,"['reduce', 'increase']","['ai', 'us', 'ai', 'number', 'it', 'productivity']","['60', '1', '10']",[],31,employment,neutral,60,0.679555953
w24001,"If  AI reduced the number of workers by 60%, it would 
increase US labor productivity by 1 %, perhaps again sp read over 10 years.",TIMEFRAME,over 10 years,0.431372523,"['reduce', 'increase']","['ai', 'us', 'ai', 'number', 'it', 'productivity']","['60', '1', '10']",[],31,productivity,neutral,60,0.679555953
w24001,"If  AI reduced the number of workers by 60%, it would 
increase US labor productivity by 1 %, perhaps again sp read over 10 years.",TIMEFRAME,10 years,0.431372523,"['reduce', 'increase']","['ai', 'us', 'ai', 'number', 'it', 'productivity']","['60', '1', '10']",[],31,productivity,neutral,60,0.679555953
w24001,"If  AI reduced the number of workers by 60%, it would 
increase US labor productivity by 1 %, perhaps again sp read over 10 years.",TIMEFRAME,years,0.431372523,"['reduce', 'increase']","['ai', 'us', 'ai', 'number', 'it', 'productivity']","['60', '1', '10']",[],31,productivity,neutral,60,0.679555953
w24001,"Beyond labor savings, advances in AI have the potential to boost total factor 
productivity.",DEPENDENCY_ANALYSIS,N/A,0.468051672,['boost'],"['ai', 'productivity']",[],[],17,productivity,positive,,0.86871767
w24001,"As a result, the  AI was  able to reduce the amount 
of energy used for cooling by 40% compared to the levels achieved by human experts.",JOB_IMPACT,reduce,0.482761472,['reduce'],"['ai', 'amount']",['40'],[],32,employment,positive,40,0.642932594
w24001,"Recent work on training deep neural network models to perceive objects and achieve sensorimotor control 
at the same time have yielded  robots that can perform a variety of hand -eye coordination 
tasks  (e.g. , unscrewing bottle caps and hanging coat hangers)  (Levine et al. , 2016).",SKILL_WAGE_IMPACT,training,0.44573307,[],"['levine', 'et', 'al', '.']",['2016'],[],57,skills_wages,neutral,2016,0.748504817
w24001,"These techniques will surely be important for automating manufacturing processes in the 
future.",DEPENDENCY_ANALYSIS,N/A,0.472936243,['automate'],['process'],[],[],15,general,positive,,0.925895929
w24001,"The results suggest that artificial intelligence may soon improve productivity in 
household production tasks as well, which in 2010 were worth as much as $2.5 trillion in 
nonmarket value- added (Bridgman et al. , 2012).14 
",PRODUCTIVITY_IMPACT,improve productivity,0.404017478,['improve'],"['intelligence', 'productivity']","['2010', '2.5', 'trillion']",[],42,productivity,positive,2010,0.765139341
w24001,"The results suggest that artificial intelligence may soon improve productivity in 
household production tasks as well, which in 2010 were worth as much as $2.5 trillion in 
nonmarket value- added (Bridgman et al. , 2012).14 
",ECONOMIC_IMPACT,$2.5 trillion,0.404017478,['improve'],"['intelligence', 'productivity']","['2010', '2.5', 'trillion']",[],42,economic,positive,2010,0.765139341
w24001,"The results suggest that artificial intelligence may soon improve productivity in 
household production tasks as well, which in 2010 were worth as much as $2.5 trillion in 
nonmarket value- added (Bridgman et al. , 2012).14 
",ECONOMIC_IMPACT,2.5 trillion,0.404017478,['improve'],"['intelligence', 'productivity']","['2010', '2.5', 'trillion']",[],42,economic,positive,2010,0.765139341
w24001,"The results suggest that artificial intelligence may soon improve productivity in 
household production tasks as well, which in 2010 were worth as much as $2.5 trillion in 
nonmarket value- added (Bridgman et al. , 2012).14 
",ECONOMIC_IMPACT,trillion,0.404017478,['improve'],"['intelligence', 'productivity']","['2010', '2.5', 'trillion']",[],42,economic,positive,2010,0.765139341
w24001,James Manyika and his colleagues analyzed 2000 tasks and estimated that about 45% of the activities that people are paid to perform in the US economy could be automated using existing levels of AI and other technologies.,ECONOMIC_IMPACT,economy,0.513088048,['automate'],"['james', 'manyika', 'us', 'ai']","['2000', '45']",[],39,economic,neutral,2000,0.756168902
w24001,"Artificial Intelligence is a General Purpose Technology  
As important as specific applications of AI may be, we argue that the more 
important economic effects of  AI, machine learning,  and associated new technologies stem 
from the fact that they embody the characteristics of  general purpose technologies (GPTs) . 
                                                             
",ECONOMIC_IMPACT,economic,0.528783679,[],"['artificial', 'intelligence', 'ai', 'ai']",[],[],59,economic,positive,,0.526916146
w24001,"13 Videos of these efforts available here: https://sites.google.com/site/imitationfromobservation/   
14 One factor that might temper the aggregate impact of AI -driven productivity gains is if product demand for 
the sectors with the largest productivity AI gains is sufficiently inelastic.",ECONOMIC_IMPACT,impact,0.510925889,[],['ai'],"['13', '14', 'One']",[],42,economic,neutral,13,0.83636409
w24001,"AI, and in particular machine learning, certainly has the potential to be pervasive, to 
be improved upon over time, and to spawn complementary innovations, making it a candidate for an important GPT.  
",DEPENDENCY_ANALYSIS,N/A,0.524506509,['improve'],"['ai', 'gpt']",[],[],40,education,positive,,0.916358948
w24001,"As noted by Agrawal, Gans , and Goldfarb  (2017) , the current generation of machine 
learning systems is particularly suited for augmenting or automating tasks that involve at least some prediction aspect , broadly defined.",DEPENDENCY_ANALYSIS,N/A,0.51727736,['automate'],"['agrawal', 'gans', 'goldfarb', 'task']",['2017'],[],41,education,neutral,2017,0.674357295
w24001,"Instead of requiring an inventor or developer to codify, or code, each step of a process to be automated, a machine learning algorithm can discover on its own a function that connects a set of inputs X to a set of outputs Y as long as its given a sufficiently large set of labeled examples mapping some of the inputs to outputs (Brynjolfsson and Mitchell, 2017).",DEPENDENCY_ANALYSIS,N/A,0.576566577,['automate'],"['brynjolfsson', 'mitchell']",['2017'],[],73,education,neutral,2017,0.839655638
w24001,"For instance, machine learning has transformed the abilities of machines to 
perform a number of basic types of perception that enable a broader set of applications.  
",DEPENDENCY_ANALYSIS,N/A,0.461625993,['transform'],"['learning', 'ability']",[],[],30,education,positive,,0.714149475
w24001,"This is an especially important development 
for advancing the economic impact of machine learning because it enables cloud robotics : 
the sharing of knowledge among robots.",ECONOMIC_IMPACT,economic,0.458538562,[],[],[],[],29,economic,positive,,0.95984304
w24001,"This is an especially important development 
for advancing the economic impact of machine learning because it enables cloud robotics : 
the sharing of knowledge among robots.",ECONOMIC_IMPACT,impact,0.458538562,[],[],[],[],29,economic,positive,,0.95984304
w24001,"Once a new skill is learned by a machine in one location, it can be replicated to other machines via digital networks.",SKILL_WAGE_IMPACT,skill,0.427548826,[],[],['one'],[],24,skills_wages,neutral,one,0.713067472
w24001,"Data as well as skills can be shared, increasing the amount of data that any given machine learner can use.  
",DEPENDENCY_ANALYSIS,N/A,0.422884524,['increase'],['amount'],[],[],23,education,neutral,,0.513434589
w24001,"As with any capital deepening, increasing  AI will raise labor productivity.",DEPENDENCY_ANALYSIS,N/A,0.447428644,['increase'],"['ai', 'ai']",[],[],14,productivity,positive,,0.534614682
w24001,"AI’s effects on total factor productivity (TFP) are more complex and the impact will  
depend on its measurement.",ECONOMIC_IMPACT,impact,0.400335699,[],"['ai', 'tfp']",[],[],23,economic,neutral,,0.807707131
w24001,"When  AI stock is growing rapidly, the unmeasured outputs  (AI capital stock 
created)  will be greater than the unmeasured inputs  (AI capital stock used) .  
",JOB_IMPACT,created,0.490242541,['create'],"['ai', 'ai']",[],[],36,employment,neutral,,0.726845086
w24001,"Similarly, according to the AI Index, enrollment in AI and ML 
courses at leading universities has roughly tripled over the past 10 years, and the number of venture- back AI- related start- ups has more than quadrupled.  ",TIMEFRAME,10 years,0.411210001,[],"['ai', 'ai', 'ml']",['10'],[],43,general,positive,10,0.708442688
w24001,"Similarly, according to the AI Index, enrollment in AI and ML 
courses at leading universities has roughly tripled over the past 10 years, and the number of venture- back AI- related start- ups has more than quadrupled.  ",TIMEFRAME,years,0.411210001,[],"['ai', 'ai', 'ml']",['10'],[],43,general,positive,10,0.708442688
w24001,"AI capital is a new category of capital —new in economic statistics, certainly, but 
we would argue practically so as well.  
",ECONOMIC_IMPACT,economic,0.43930766,[],[],[],[],27,economic,neutral,,0.721705496
w24001,"T he breakthroughs of AI technologies  
already demonstrated  are not yet affecting much of the economy, but they portend bigger 
effects  as they diffuse.",ECONOMIC_IMPACT,economy,0.409025878,[],['ai'],[],[],30,economic,neutral,,0.72887063
w24001,"As AI and its 
complements more rapidly add to our (intangible) capital stock, traditional metric s like 
GDP and productivity can become more difficult to measure and interpret.",ECONOMIC_IMPACT,GDP,0.400423884,[],['ai'],[],[],34,economic,neutral,,0.628173232
w24001,"Economists are well positioned to contribute to a research agenda of documenting and understanding the often- intangible changes associated with AI and its broader economic implications.  
",ECONOMIC_IMPACT,economic,0.459625989,[],['ai'],[],[],28,economic,positive,,0.622898936
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"Abstract
Artificial Intelligence has become a focal point of interest across various sectors due to its ability to generate 
creative and realistic outputs.",JOB_IMPACT,generate,0.555045366,[],[],[],[],26,employment,positive,,0.886505783
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"While a model that produces 
any output can be technically seen as generative, the Artificial Intelligent research community often reserves 
the term for complex models that generate high-quality, human-like material.",JOB_IMPACT,generate,0.469801724,[],"['the', 'artificial', 'intelligent']",[],[],39,employment,neutral,,0.745825231
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"This paper presents a literature 
mapping of AI-driven content generation, analyzing 631 solutions published over the last five years to better 
understand and characterize the Generative Artificial Intelligence landscape.",TIMEFRAME,five years,0.454181373,[],"['ai', 'the', 'generative', 'artificial', 'intelligence']","['631', 'five']",[],35,general,neutral,631,0.801852524
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"This paper presents a literature 
mapping of AI-driven content generation, analyzing 631 solutions published over the last five years to better 
understand and characterize the Generative Artificial Intelligence landscape.",TIMEFRAME,years,0.454181373,[],"['ai', 'the', 'generative', 'artificial', 'intelligence']","['631', 'five']",[],35,general,neutral,631,0.801852524
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"While AI has experienced a surge in popularity in recent years, a 
particular approach within it has undergone explosive growth during 
the final months of 2022: the field of generative artificial intelligence 
or GenAI [14].
",TIMEFRAME,years,0.556288302,[],['ai'],"['2022', '14']",[],44,general,positive,2022,0.839185655
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"While AI has experienced a surge in popularity in recent years, a 
particular approach within it has undergone explosive growth during 
the final months of 2022: the field of generative artificial intelligence 
or GenAI [14].
",TIMEFRAME,months,0.556288302,[],['ai'],"['2022', '14']",[],44,general,positive,2022,0.839185655
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"If we apply 
this definition to AI, every model can be technically considered as 
generative, as they always “produce or create something”, whether 
in the form of numerical predictions or internal rules.",JOB_IMPACT,create,0.406807184,['create'],"['ai', 'something']",[],[],41,employment,neutral,,0.823908269
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"For example, as 
mentioned before, some may claim that a simple decision tree model 
that creates rules based on incoming data is a type of Generative AI. 
",JOB_IMPACT,creates,0.45280695,['create'],"['generative', 'ai', 'that', 'rule']",[],[],33,employment,neutral,,0.801700294
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"However, the AI research community reserves the term ‘generative’ 
for more complex models that can create high-quality, human-like 
material, unlike discriminative models (such as decision tree models), 
which are trained to predict probabilities of labels given observations 
",JOB_IMPACT,create,0.46792677,['create'],"['ai', 'that', 'material']",[],[],53,employment,neutral,,0.842528582
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"Without a clear definition, researchers may use the term ‘Generative 
AI’ to refer to various methods to generate content, leading to 
confusion and misunderstanding.",JOB_IMPACT,generate,0.486349881,[],[],[],[],31,employment,neutral,,0.616227806
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"The main objective of this review 
is to collect and analyze the existing studies related to the application 
of AI in content generation, considering the following dimensions: the 
generated content, the objective of the content generation, the type of 
models employed and the application domains. 
",JOB_IMPACT,generated,0.454972446,[],['ai'],[],[],55,employment,neutral,,0.855559528
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"These criteria aim at discarding works that are not focusing on 
generating content through AI.",JOB_IMPACT,generating,0.441476047,[],['ai'],[],[],17,employment,negative,,0.622097373
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"Following the discriminative and generative models’ 
distinction [18], [19], we want to analyze solutions that generate new 
data instances in a non-deterministic manner, excluding the outcomes 
from forecasting, labelling, or classification approaches.
",JOB_IMPACT,generate,0.416228443,[],[],"['18', '19']",[],49,employment,neutral,18,0.81000632
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"As mentioned in section II.B, we want to analyze solutions 
that generate new data instances in a non-deterministic manner, so we 
opted to focus on works that explicitly generated content through AI, 
including images, text, video, audio, sound, etc.",JOB_IMPACT,generate,0.450609356,[],['ai'],[],[],53,employment,neutral,,0.864643455
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"As mentioned in section II.B, we want to analyze solutions 
that generate new data instances in a non-deterministic manner, so we 
opted to focus on works that explicitly generated content through AI, 
including images, text, video, audio, sound, etc.",JOB_IMPACT,generated,0.450609356,[],['ai'],[],[],53,employment,neutral,,0.864643455
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"a. Content being generated by the AI technique (text, images, 
code, etc.)
b. AI model type employed (transformers, generative adversarial 
networks, etc.)
4   https://github.com/AndVazquez/slm-gen-ai 
International Journal of Interactive Multimedia and Artificial Intelligence, Vol. 8, Nº4- 10 -
c. Objective of the AI content generation (data augmentation, 
image enhancement, text summarization, text translation, style 
transfer, etc.)
",JOB_IMPACT,generated,0.538285077,[],"['ai', 'b.', 'ai', 'international', 'journal', 'of', 'interactive', 'multimedia', 'artificial', 'intelligence', 'ai']","['4', '8', '10']",[],87,employment,neutral,4,0.872068584
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"By generating new samples, AI can preserve both 
crucial information and privacy.",JOB_IMPACT,generating,0.512787163,[],['ai'],[],[],15,employment,neutral,,0.629592717
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"The concept of “Generative AI” has been in use for several years, 
but it wasn’t until the mid to late 2010s that it gained widespread 
recognition.",TIMEFRAME,years,0.492380589,[],[],[],[],33,general,neutral,,0.876765549
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"Thus, although generative models have existed for several years, the 
term “generative AI” has only gained popularity with the widespread 
availability of tools aimed at the general public.",TIMEFRAME,years,0.458349586,[],['ai'],[],[],35,general,neutral,,0.793112159
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"Relationships among the generated content type, task, AI technique, and application domain in the retrieved works.",JOB_IMPACT,generated,0.423166275,[],['ai'],[],[],20,employment,neutral,,0.920148134
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"Although preliminary, it is possible to see how the release of 
commercial solutions is shifting the landscape of generative solutions, 
with a slight increase of solutions focused on text generation in the 
first months of 2023, but also with the advent of new ethical issues 
and dilemmas, as the widespread accessibility of AI-driven content 
generation tools has triggered a deep polarization of society regarding 
Generative AI. 
",TIMEFRAME,first months,0.419658363,['increase'],"['ai', 'generative', 'ai']","['first', '2023']",[],80,general,neutral,first,0.835032105
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"Although preliminary, it is possible to see how the release of 
commercial solutions is shifting the landscape of generative solutions, 
with a slight increase of solutions focused on text generation in the 
first months of 2023, but also with the advent of new ethical issues 
and dilemmas, as the widespread accessibility of AI-driven content 
generation tools has triggered a deep polarization of society regarding 
Generative AI. 
",TIMEFRAME,months,0.419658363,['increase'],"['ai', 'generative', 'ai']","['first', '2023']",[],80,general,neutral,first,0.835032105
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"The potential of AI to transform pedagogical methods, assessment 
systems, and learning experiences opens a new frontier for education. 
",DEPENDENCY_ANALYSIS,N/A,0.4352355,['transform'],"['ai', 'method']",[],[],24,education,positive,,0.830255508
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"On the one hand, the scalability and personalization offered by AI can 
improve educational processes by providing a more differentiated and 
inclusive learning environment.
",DEPENDENCY_ANALYSIS,N/A,0.419313312,['improve'],"['ai', 'scalability', 'process']",['one'],[],29,education,positive,one,0.761941433
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"While 
AI may speed up development processes, automate routine tasks, and 
significantly reduce debugging time, critics express apprehension 
about potential job losses and the ethical implications associated 
with accountability and transparency in AI-generated code",JOB_IMPACT,reduce,0.46181345,"['automate', 'reduce']","['ai', 'ai', 'time']",[],[],43,employment,neutral,,0.727594435
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"While 
AI may speed up development processes, automate routine tasks, and 
significantly reduce debugging time, critics express apprehension 
about potential job losses and the ethical implications associated 
with accountability and transparency in AI-generated code",JOB_IMPACT,generated,0.46181345,"['automate', 'reduce']","['ai', 'ai', 'time']",[],[],43,employment,neutral,,0.727594435
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"Traditional programming approaches, which frequently rely on 
manual code writing, debugging, and learning the complexities of 
programming languages, might be replaced by teaching students 
how to interface with and manage AI-driven development tools.",JOB_IMPACT,replaced,0.408948332,[],['ai'],[],[],43,employment,neutral,,0.733685255
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"By including the technique employed (generative modelling) in the 
definition of Generative AI, we focus on the process of generating new 
content from existing resources rather than on the generated content. 
",JOB_IMPACT,generating,0.480992258,[],"['generative', 'ai']",[],[],38,employment,neutral,,0.891052008
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"By including the technique employed (generative modelling) in the 
definition of Generative AI, we focus on the process of generating new 
content from existing resources rather than on the generated content. 
",JOB_IMPACT,generated,0.480992258,[],"['generative', 'ai']",[],[],38,employment,neutral,,0.891052008
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"It is crucial to understand that Generative AI is not some form of 
arcane magic but the procedure of training a model with input data. 
",SKILL_WAGE_IMPACT,training,0.419407934,[],"['generative', 'ai']",[],[],28,skills_wages,neutral,,0.808979511
Dialnet-WhatDoWeMeanByGenAIASystematicMappingOfTheEvolutio-9904595,"[30] A. S. George and A. H. George, “A review of ChatGPT AI’s impact on 
several business sectors,” Partners Universal International Innovation 
Journal, vol. 1, no. 1, pp. 9-23, 2023.
",ECONOMIC_IMPACT,impact,0.434230804,[],"['a.', 's.', 'george', 'a.', 'h.', 'george', 'ai', 'pp']","['30', '1', '1', '9', '23', '2023']",[],50,economic,neutral,30,0.889745891
jrc-dewp201808,"A review of the literature on the
Impact of Artificial Intelligence on Employment, Incomes
and Growth
JRC Digital Economy Working Paper, No. 2018-08
Provided in Cooperation with:
Joint Research Centre (JRC), European Commission
Suggested Citation: Martens, Bertin; Tolan, Songül (2018) : Will this time be different?",ECONOMIC_IMPACT,Impact,0.409611583,[],"['artificial', 'intelligence', 'on', 'employment', 'digital', 'economy', 'working', 'paper', 'jrc', 'european', 'commission', 'tolan', ',', 'songül']","['2018', '08', '2018']",[],68,economic,neutral,2018,0.893027484
jrc-dewp201808,"A review of the literature on the
Impact of Artificial Intelligence on Employment, Incomes
and Growth
JRC Digital Economy Working Paper, No. 2018-08
Provided in Cooperation with:
Joint Research Centre (JRC), European Commission
Suggested Citation: Martens, Bertin; Tolan, Songül (2018) : Will this time be different?",ECONOMIC_IMPACT,Economy,0.409611583,[],"['artificial', 'intelligence', 'on', 'employment', 'digital', 'economy', 'working', 'paper', 'jrc', 'european', 'commission', 'tolan', ',', 'songül']","['2018', '08', '2018']",[],68,economic,neutral,2018,0.893027484
jrc-dewp201808,"A review of the
literature on the Impact of Artificial Intelligence on Employment, Incomes and Growth, JRC Digital
Economy Working Paper, No. 2018-08, European Commission, Joint Research Centre (JRC), Seville
This Version is available at:
https://hdl.handle.net/10419/202236
Standard-Nutzungsbedingungen:
Die Dokumente auf EconStor dürfen zu eigenen wissenschaftlichen
Zwecken und zum Privatgebrauch gespeichert und kopiert werden.
",ECONOMIC_IMPACT,Impact,0.43942973,[],"['the', 'impact', 'of', 'artificial', 'intelligence', 'on', 'employment', ',', 'incomes', 'and', 'growth', 'jrc', 'digital', '\n', 'economy', 'working', 'paper', 'european', 'commission', 'joint', 'research', 'centre', 'jrc', 'seville', 'standard', '-', 'nutzungsbedingungen', 'dürfen', 'zu', 'eigenen', 'zwecken', 'kopiert', 'werden']","['2018', '08']",[],77,economic,neutral,2018,0.866007566
jrc-dewp201808,"A review of the
literature on the Impact of Artificial Intelligence on Employment, Incomes and Growth, JRC Digital
Economy Working Paper, No. 2018-08, European Commission, Joint Research Centre (JRC), Seville
This Version is available at:
https://hdl.handle.net/10419/202236
Standard-Nutzungsbedingungen:
Die Dokumente auf EconStor dürfen zu eigenen wissenschaftlichen
Zwecken und zum Privatgebrauch gespeichert und kopiert werden.
",ECONOMIC_IMPACT,Economy,0.43942973,[],"['the', 'impact', 'of', 'artificial', 'intelligence', 'on', 'employment', ',', 'incomes', 'and', 'growth', 'jrc', 'digital', '\n', 'economy', 'working', 'paper', 'european', 'commission', 'joint', 'research', 'centre', 'jrc', 'seville', 'standard', '-', 'nutzungsbedingungen', 'dürfen', 'zu', 'eigenen', 'zwecken', 'kopiert', 'werden']","['2018', '08']",[],77,economic,neutral,2018,0.866007566
